file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\pipes\FetchEmitTuple.java,org.apache.tika.pipes.FetchEmitTuple$ON_PARSE_EXCEPTION,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\basic\CellIDArray.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.CellIDArray,class,5,10,5,5,10,1,0,8,0,0.1,1.0,1.0,5,0,4,0,1,0,5,0,0,0,2,0,2,0,0,0,0,0,2,37,2,3,2,0,1,0,1,8,1,5,2,0,0,0,61,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-audiovideo-module\src\main\java\org\apache\tika\parser\mp3\ID3v23Handler.java,org.apache.tika.parser.mp3.ID3v23Handler$RawV23TagIterator,innerclass,2,2,0,2,1,2,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,2,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\fork\ForkServer.java,org.apache.tika.fork.ForkServer,class,8,10,2,8,37,1,0,41,0,0.7619048,0.33333334,0.5,8,1,4,4,0,0,4,0,0,0,21,10,10,11,0,0,14,0,17,206,4,6,5,7,3,6,23,53,1,39,4,0,0,0,160,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\GlobalIdTableStartFNDX.java,org.apache.tika.parser.microsoft.onenote.GlobalIdTableStartFNDX,class,1,3,2,1,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,10,2,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-batch\src\main\java\org\apache\tika\batch\fs\builders\FSCrawlerBuilder.java,org.apache.tika.batch.fs.builders.FSCrawlerBuilder,class,13,14,1,13,19,1,0,25,1,0.6333333,NaN,NaN,3,0,1,2,0,0,1,0,0,0,10,10,0,10,0,0,10,0,15,80,6,0,7,1,2,22,8,30,3,27,2,0,0,0,82,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\parser\external\ExternalParsersConfigReaderMetKeys.java,org.apache.tika.parser.external.ExternalParsersConfigReaderMetKeys,interface,0,1,1,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,12,0,0,0,0,0,10,0,10,0,10,0,0,0,0,28,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-eval\src\main\java\org\apache\tika\server\eval\TikaEvalResource.java,org.apache.tika.server.eval.TikaEvalResource,class,21,23,2,21,12,1,0,28,13,0.79365087,0.16666667,0.16666667,7,0,3,4,0,0,4,0,0,0,9,8,7,1,0,1,7,0,0,92,5,0,0,4,0,19,6,35,10,33,1,0,0,0,71,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-integration-tests\tika-resource-loading-tests\src\test\java\org\apache\custom\parser\CustomParserTest.java,org.apache.custom.parser.CustomParserTest,class,7,7,0,7,1,2,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,3,0,3,0,0,0,0,15,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\mime\MediaTypeRegistry.java,org.apache.tika.mime.MediaTypeRegistry,class,3,24,21,3,31,1,0,24,40,0.77777773,0.1969697,0.1969697,12,1,12,0,0,0,12,0,0,0,3,1,0,3,0,0,3,0,2,91,20,2,4,0,1,4,1,6,0,6,2,0,0,0,119,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\DataElementPackage.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.DataElementPackage,class,4,6,2,4,6,1,0,8,1,0.5,0.33333334,0.33333334,3,0,1,0,2,0,3,0,0,0,2,0,2,0,0,0,0,0,1,25,1,2,1,0,0,2,3,4,0,3,1,0,0,0,55,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-pdf-module\src\main\java\org\apache\tika\parser\pdf\XFAExtractor.java,org.apache.tika.parser.pdf.XFAExtractor,class,6,9,3,6,54,1,0,46,13,0.77551025,1.0,1.0,7,0,0,5,0,2,2,0,0,0,7,5,0,7,0,0,7,0,2,205,6,7,5,0,5,36,8,46,0,36,3,0,1,0,143,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-miscoffice-module\src\test\java\org\apache\tika\parser\ibooks\iBooksParserTest.java,org.apache.tika.parser.ibooks.iBooksParserTest,class,3,3,0,3,1,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8,1,2,0,2,0,0,0,0,21,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-example\src\test\java\org\apache\tika\example\TestParsingExample.java,org.apache.tika.example.TestParsingExample,class,5,5,0,5,7,2,0,15,0,0.0,1.0,1.0,7,0,7,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,41,0,0,0,0,0,19,3,9,1,9,0,0,0,0,39,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-text-module\src\main\java\org\apache\tika\parser\txt\CharsetRecog_sbcs.java,org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_IBM420_ar_rtl,innerclass,5,5,0,5,3,4,0,1,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,10,2,0,1,0,0,1,66,2,0,2,0,0,0,0,18,8,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\TikaExcelDataFormatter.java,org.apache.tika.parser.microsoft.TikaExcelDataFormatter,class,2,5,3,2,8,2,0,6,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,25,2,0,2,0,1,2,1,2,0,2,1,0,0,0,38,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\metadata\Property.java,org.apache.tika.metadata.Property,class,4,44,40,4,58,1,0,19,0,0.7994186,0.48079658,0.5192034,43,26,38,5,0,0,38,0,0,0,8,1,0,8,0,0,8,0,2,203,40,2,12,0,1,2,1,18,1,13,3,0,2,0,134,17,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-text-module\src\main\java\org\apache\tika\parser\strings\StringsConfig.java,org.apache.tika.parser.strings.StringsConfig,class,1,4,3,1,8,1,0,0,9,0.8,0.2,0.2,6,0,6,0,0,0,6,0,0,0,5,1,0,5,0,0,1,0,0,31,3,0,0,0,0,3,5,8,0,5,1,0,0,0,53,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-integration-tests\tika-pipes-opensearch-integration-tests\src\test\java\org\apache\tika\pipes\xsearch\tests\TikaPipesXSearchBase.java,org.apache.tika.pipes.xsearch.tests.TikaPipesXSearchBase,class,15,19,4,15,23,1,3,61,5,0.7142857,0.8055556,1.0,14,1,8,5,1,0,9,0,0,0,8,5,0,6,2,0,1,0,16,235,2,4,5,2,0,226,56,91,57,63,2,0,0,0,132,1025,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\Cell.java,org.apache.tika.parser.microsoft.Cell,interface,1,6,5,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-pipes\tika-emitters\tika-emitter-opensearch\src\main\java\org\apache\tika\pipes\emitter\opensearch\OpenSearchClient.java,org.apache.tika.pipes.emitter.opensearch.OpenSearchClient,class,19,24,5,19,24,1,0,41,20,0.7407407,0.26666668,0.4,9,3,3,3,3,0,6,0,0,0,6,1,0,4,2,0,6,0,1,216,4,4,7,2,3,11,8,24,1,23,4,0,3,0,77,1,1
C:\Users\jprov\Documents\ck\target\tika\tika-app\src\test\java\org\apache\tika\cli\TikaCLIBatchIntegrationTest.java,org.apache.tika.cli.TikaCLIBatchIntegrationTest,class,6,7,1,6,10,1,0,32,0,0.6454545,1.0,1.0,10,0,9,1,0,0,9,0,0,0,11,0,0,11,0,0,1,0,21,97,0,0,0,3,0,58,8,35,4,30,1,0,0,0,66,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\mime\CustomReaderTest.java,org.apache.tika.mime.CustomReaderTest$CustomMimeTypesReader,innerclass,5,5,0,5,7,2,0,7,6,0.75,0.0,0.0,4,0,2,0,1,1,4,0,0,0,2,0,2,0,0,0,0,0,0,25,0,0,1,0,0,3,0,4,1,2,2,0,0,0,29,8,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\pipes\PipesReporter.java,org.apache.tika.pipes.PipesReporter,class,4,11,7,4,6,1,4,0,15,1.0,0.0,0.0,6,0,6,0,0,0,6,3,0,0,1,1,1,0,0,0,1,0,0,21,1,0,0,0,0,0,0,1,0,1,0,1,0,0,81,1025,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\HSLFExtractor.java,org.apache.tika.parser.microsoft.HSLFExtractor,class,34,36,2,34,123,2,0,99,130,0.8235294,0.0,0.0,17,1,1,14,2,0,3,0,0,0,1,0,0,1,0,0,1,0,4,432,16,16,36,13,8,98,17,69,2,54,6,0,0,0,178,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-miscoffice-module\src\main\java\org\apache\tika\parser\hwp\HwpV5Parser.java,org.apache.tika.parser.hwp.HwpV5Parser,class,7,8,1,7,3,2,0,6,1,0.6666667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,4,3,1,3,0,0,3,0,1,23,1,0,0,1,0,2,1,5,0,5,1,0,0,0,43,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\config\InitializableProblemHandler.java,org.apache.tika.config.InitializableProblemHandler,interface,1,8,7,1,1,1,0,0,0,1.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,5,0,0,0,0,5,0,0,0,39,0,0,0,0,0,0,0,5,0,5,0,4,0,0,46,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-miscoffice-module\src\main\java\org\apache\tika\parser\indesign\ContentAndMetadataExtractor.java,org.apache.tika.parser.indesign.ContentAndMetadataExtractor,class,8,9,1,8,1,2,0,1,0,1.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,35,0,0,0,0,0,0,0,1,0,1,0,0,1,0,56,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-app\src\main\java\org\apache\tika\eval\app\io\DBWriter.java,org.apache.tika.eval.app.io.DBWriter,class,10,12,2,10,17,1,0,21,0,0.6444444,0.6666667,1.0,5,0,4,1,0,0,4,0,0,0,9,2,0,9,0,0,9,0,3,93,2,4,2,4,0,11,6,17,3,16,2,0,1,0,109,1,1
C:\Users\jprov\Documents\ck\target\tika\tika-pipes\tika-pipes-reporters\tika-pipes-reporter-jdbc\src\test\java\org\apache\tika\pipes\reporters\jdbc\TestJDBCPipesReporter.java,org.apache.tika.pipes.reporters.jdbc.TestJDBCPipesReporter$ReportWorker,innerclass,7,7,0,7,6,1,0,8,0,0.4166667,1.0,1.0,3,0,1,1,0,1,2,0,0,0,4,1,0,3,0,1,3,0,2,37,2,1,2,0,1,4,10,12,4,12,2,0,0,0,39,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-parser-advancedmedia-module\src\main\java\org\apache\tika\parser\pot\PooledTimeSeriesParser.java,org.apache.tika.parser.pot.PooledTimeSeriesParser,class,19,20,1,19,10,3,0,33,8,0.8,0.0,0.0,5,0,2,3,0,0,2,0,0,0,5,5,0,4,0,1,4,0,3,95,3,2,2,6,1,39,6,28,4,26,3,0,1,0,187,1,2
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\fork\InputStreamResource.java,org.apache.tika.fork.InputStreamResource,class,2,3,1,2,4,1,0,6,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,24,1,0,0,1,0,0,3,5,0,4,1,0,0,0,18,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-core\src\test\java\org\apache\tika\server\core\StackTraceOffTest.java,org.apache.tika.server.core.StackTraceOffTest,class,17,17,0,17,14,2,0,20,9,0.7333333,0.2,0.2,6,0,4,0,2,0,6,0,0,0,5,5,0,5,0,0,5,0,7,76,0,3,0,0,0,36,5,19,14,17,2,0,0,0,100,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\sax\ElementMappingContentHandler.java,org.apache.tika.sax.ElementMappingContentHandler,class,5,7,2,5,7,3,0,10,0,0.25,0.5,0.5,4,1,3,0,1,0,4,0,1,0,1,0,0,1,0,0,1,0,2,63,2,0,2,0,0,1,1,6,1,6,1,0,1,0,56,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\basic\BasicObject.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.BasicObject,class,5,35,30,5,5,1,9,5,6,0.0,0.0,0.0,4,1,3,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,1,0,1,0,1,0,1,1,0,0,0,54,1025,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-core\src\main\java\org\apache\tika\server\core\TikaServerCli.java,org.apache.tika.server.core.TikaServerCli$NonForkedValues,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,1,0,3,0,0,0,0,32,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-miscoffice-module\src\main\java\org\apache\tika\parser\wordperfect\QPWTextExtractor.java,org.apache.tika.parser.wordperfect.QPWTextExtractor,class,11,21,10,11,11,1,0,17,3,0.77777785,0.0,0.0,3,1,1,2,0,0,2,0,0,0,3,3,0,3,0,0,3,0,0,165,2,2,4,2,1,8,16,15,4,11,3,0,2,0,82,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-html-module\src\main\java\org\apache\tika\parser\html\HtmlHandler.java,org.apache.tika.parser.html.HtmlHandler,class,16,18,2,16,112,2,0,66,0,0.74358976,0.5714286,0.71428573,13,0,6,7,0,0,7,0,0,0,18,4,0,18,0,0,12,0,2,328,11,2,30,6,2,72,37,56,2,47,5,0,0,0,126,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-batch\src\main\java\org\apache\tika\batch\fs\StreamOutRPWFSConsumer.java,org.apache.tika.batch.fs.StreamOutRPWFSConsumer,class,12,13,1,12,11,4,0,11,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,5,0,0,5,0,0,4,0,0,94,5,0,3,2,0,4,0,14,1,12,2,0,1,0,68,1,2
C:\Users\jprov\Documents\ck\target\tika\tika-example\src\main\java\org\apache\tika\example\PickBestTextEncodingParser.java,org.apache.tika.example.PickBestTextEncodingParser$CharsetTester,innerclass,1,1,0,1,7,1,0,1,0,0.5833333,1.0,1.0,4,0,0,0,4,0,4,0,0,0,3,0,0,3,0,0,0,0,0,21,5,0,0,0,0,0,2,2,1,3,1,0,0,0,28,4,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-pdf-module\src\main\java\org\apache\tika\parser\pdf\PDFParserConfig.java,org.apache.tika.parser.pdf.PDFParserConfig$OCR_STRATEGY,enum,1,1,0,1,8,1,0,7,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,5,1,1,0,0,7,2,2,0,2,2,0,0,0,34,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\utils\AnnotationUtilsTest.java,org.apache.tika.utils.AnnotationUtilsTest,class,5,5,0,5,16,5,0,9,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,127,0,0,2,9,0,31,4,15,0,15,1,0,6,0,42,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\utils\ParserUtils.java,org.apache.tika.utils.ParserUtils,class,9,11,2,9,19,1,0,21,21,0.85714287,0.0,0.0,7,7,7,0,0,0,7,0,0,0,1,1,1,0,0,0,1,0,5,72,9,2,5,0,2,1,3,9,1,8,3,0,0,0,121,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\language\translate\EmptyTranslator.java,org.apache.tika.language.translate.EmptyTranslator,class,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-image-module\src\main\java\org\apache\tika\parser\image\WebPParser.java,org.apache.tika.parser.image.WebPParser,class,9,9,0,9,2,2,0,8,1,0.75,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,2,0,2,0,0,2,0,1,20,1,0,0,1,0,1,1,5,0,5,1,0,0,0,45,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-pipes\tika-fetchers\tika-fetcher-az-blob\src\main\java\org\apache\tika\pipes\fetcher\azblob\AZBlobFetcher.java,org.apache.tika.pipes.fetcher.azblob.AZBlobFetcher$SingleBlobContainerFactory,innerclass,5,5,0,5,2,1,0,5,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,2,0,2,0,0,0,0,15,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-standard\src\main\java\org\apache\tika\server\standard\writer\XMPMessageBodyWriter.java,org.apache.tika.server.standard.writer.XMPMessageBodyWriter,class,7,8,1,7,4,1,0,7,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,21,2,0,0,1,0,2,1,3,0,3,1,0,0,0,36,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-xml-module\src\main\java\org\apache\tika\parser\xml\DcXMLParser.java,org.apache.tika.parser.xml.DcXMLParser,class,8,11,3,8,2,3,0,2,1,1.0,NaN,NaN,2,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,12,9,2,0,0,0,0,12,1,1,0,1,0,0,0,0,28,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-html-module\src\main\java\org\apache\tika\parser\html\charsetdetector\charsets\XUserDefinedCharset.java,org.apache.tika.parser.html.charsetdetector.charsets.XUserDefinedCharset,class,2,3,1,2,4,5,0,1,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,2,2,0,0,0,0,1,1,0,18,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\OOXMLWordAndPowerPointTextHandler.java,org.apache.tika.parser.microsoft.ooxml.OOXMLWordAndPowerPointTextHandler,class,9,17,8,9,134,2,1,52,28,0.8888897,0.33333334,0.33333334,17,0,10,7,0,0,10,0,0,0,81,53,1,80,0,0,61,0,1,488,13,1,8,1,0,75,15,142,2,103,3,0,2,0,170,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\TikaDetectionTest.java,org.apache.tika.TikaDetectionTest,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,784,0,0,0,0,0,1558,0,1,0,1,0,0,0,0,156,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-fuzzing\src\main\java\org\apache\tika\fuzzing\general\SpanSwapper.java,org.apache.tika.fuzzing.general.SpanSwapper,class,4,8,4,4,7,1,0,8,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,4,1,0,1,0,3,1,0,7,35,3,1,2,0,1,0,11,16,3,13,1,0,0,0,46,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\parser\AbstractParser.java,org.apache.tika.parser.AbstractParser,class,4,27,23,4,1,1,24,1,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,57,1025,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\exception\TikaException.java,org.apache.tika.exception.TikaException,class,0,30,30,0,2,3,10,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\StreamObjectHeaderEnd.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StreamObjectHeaderEnd,class,2,6,4,2,0,1,2,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,1025,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\language\detect\LanguageNamesTest.java,org.apache.tika.language.detect.LanguageNamesTest,class,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,2,0,2,0,0,0,0,9,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-extended\tika-parsers-extended-integration-tests\src\test\java\org\apache\tika\mime\TestMimeTypesExtended.java,org.apache.tika.mime.TestMimeTypesExtended,class,6,7,1,6,3,1,0,9,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,17,0,0,0,1,0,4,0,4,2,4,1,0,0,0,35,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\util\BitReader.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitReader,class,3,17,14,3,23,1,0,17,71,0.78571427,0.121212125,0.15151516,14,1,12,2,0,0,12,0,0,0,4,0,0,4,0,0,2,0,7,85,11,3,1,0,4,4,25,19,7,15,2,0,0,0,118,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\pipes\HandlerConfig.java,org.apache.tika.pipes.HandlerConfig,class,3,7,4,3,17,1,0,2,0,0.6031746,0.7222222,1.0,9,0,9,0,0,0,9,0,0,0,7,2,1,2,0,4,2,0,1,64,10,0,8,0,0,6,5,13,2,8,1,0,1,0,115,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-core\src\test\java\org\apache\tika\server\core\TranslateResourceTest.java,org.apache.tika.server.core.TranslateResourceTest,class,10,10,0,10,4,2,0,12,4,0.6666667,0.16666667,0.16666667,4,0,2,0,2,0,4,0,0,0,6,6,0,6,0,0,6,0,2,33,0,0,0,0,0,11,2,13,3,13,0,0,0,0,62,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-font-module\src\test\java\org\apache\tika\parser\font\FontParsersTest.java,org.apache.tika.parser.font.FontParsersTest,class,6,6,0,6,2,2,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2,0,26,4,10,0,10,1,0,0,0,63,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-xml-module\src\main\java\org\apache\tika\parser\xml\AttributeDependantMetadataHandler.java,org.apache.tika.parser.xml.AttributeDependantMetadataHandler,class,5,7,2,5,12,2,0,8,0,0.56000006,0.6,1.0,5,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,4,0,0,42,1,0,5,0,0,1,4,9,2,7,2,0,0,0,45,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\FileDataStoreObject.java,org.apache.tika.parser.microsoft.onenote.FileDataStoreObject,class,2,5,3,2,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,10,2,0,0,0,0,0,0,2,0,1,0,0,0,0,9,0,0
